condition,fold,form,gold_lemma,pred_lemma,correct,rule_seen,train_freq,length
cagf_gold,0,дәрі,дәрі,дәрі,1,1,0,4
cagf_gold,0,алуға,ал,ал,1,1,2,5
cagf_gold,0,болады,бол,бол,1,1,10,6
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Өзінің,өз,өз,1,1,1,6
cagf_gold,0,атын,ат,ат,1,1,1,4
cagf_gold,0,анасының,ана,ана,1,1,1,8
cagf_gold,0,(,(,(,1,1,37,1
cagf_gold,0,Елизавета,Елизавета,Елизавета,1,1,4,9
cagf_gold,0,),),),1,1,37,1
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,апасының,апа,апасының,0,1,0,8
cagf_gold,0,(,(,(,1,1,37,1
cagf_gold,0,Мария,Мария,Мария,1,1,1,5
cagf_gold,0,),),),1,1,37,1
cagf_gold,0,және,және,және,1,1,52,4
cagf_gold,0,арғы,арғы,арғы,1,1,1,4
cagf_gold,0,әжесінің,әже,әжесінің,0,0,0,8
cagf_gold,0,(,(,(,1,1,37,1
cagf_gold,0,Александра,Александра,Александра,1,1,1,10
cagf_gold,0,),),),1,1,37,1
cagf_gold,0,құрметіне,құрмет,құрметіне,0,1,0,9
cagf_gold,0,алған,ал,алған,0,1,0,5
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Елдің,ел,ел,1,1,1,5
cagf_gold,0,болашағын,болашақ,болашағын,0,1,0,9
cagf_gold,0,барша,барша,барша,1,1,1,5
cagf_gold,0,халықпен,халық,халықпен,0,0,0,8
cagf_gold,0,бірге,бірге,бірге,1,1,4,5
cagf_gold,0,жасаңыздар,жаса,жасаңыздар,0,0,0,10
cagf_gold,0,!,!,!,1,1,33,1
cagf_gold,0,Төстік,Төстік,Төстік,1,1,2,6
cagf_gold,0,бұрын,бұрын,бұрын,1,1,1,5
cagf_gold,0,ағалары,аға,ағалары,0,1,0,7
cagf_gold,0,бар,бар,бар,1,1,22,3
cagf_gold,0,екенін,е,е,1,1,4,6
cagf_gold,0,естіген жоқ екен,есті,естіген жоқ екен,0,0,0,16
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Осы,осы,осы,1,1,13,3
cagf_gold,0,бөлмеде,бөлме,бөлме,1,1,1,7
cagf_gold,0,төсек,төсек,төсек,1,1,0,5
cagf_gold,0,жайма,жайма,жайма,1,1,0,5
cagf_gold,0,бар,бар,бар,1,1,22,3
cagf_gold,0,ма,ма,ма,1,1,3,2
cagf_gold,0,?,?,?,1,1,77,1
cagf_gold,0,Иран,Иран,Иран,1,1,32,4
cagf_gold,0,Ислам,Ислам,ислам,0,1,4,5
cagf_gold,0,Республикасының,республика,республика,1,1,2,15
cagf_gold,0,Президенті,президент,президент,1,1,3,10
cagf_gold,0,Бірінен,бір,бір,1,1,1,7
cagf_gold,0,қалдым,қал,қалдым,0,1,0,6
cagf_gold,0,деп,де,де,1,1,35,3
cagf_gold,0,айтпайды,айт,айт,1,1,1,8
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Үшінші,үш,үш,1,1,1,6
cagf_gold,0,қабатта,қабат,қабатта,0,1,0,7
cagf_gold,0,Астана,Астана,Астана,1,1,5,6
cagf_gold,0,қаласы,қала,қала,1,1,3,6
cagf_gold,0,тарихының,тарих,тарих,1,1,1,9
cagf_gold,0,мұражайын,мұражай,мұражайын,0,0,0,9
cagf_gold,0,орналастыру,орналастыр,орналастыру,0,0,0,11
cagf_gold,0,жоспарланып,жоспарла,жоспарла,1,1,3,11
cagf_gold,0,отыр,отыр,отыр,1,1,10,4
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Дамуымыз,даму,дамуымыз,0,1,0,8
cagf_gold,0,жедел,жедел,жедел,1,1,0,5
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,келешегіміз,келешек,келешегіміз,0,0,0,11
cagf_gold,0,кемел,кемел,кемел,1,1,0,5
cagf_gold,0,болсын,бол,бол,1,1,2,6
cagf_gold,0,!,!,!,1,1,33,1
cagf_gold,0,УЕФА,УЕФА,УЕФА,1,1,0,4
cagf_gold,0,1996,1996,1996,1,1,1,4
cagf_gold,0,жылдан,жыл,жыл,1,1,5,6
cagf_gold,0,бергі,бері,бергі,0,0,0,5
cagf_gold,0,футзал,футзал,футзал,1,1,0,6
cagf_gold,0,тарихында,тарих,тарихын,0,1,0,9
cagf_gold,0,медаль,медаль,медаль,1,1,0,6
cagf_gold,0,алған,ал,алған,0,1,0,5
cagf_gold,0,алғашқы,алғашқы,алғашқы,1,1,2,7
cagf_gold,0,дебютант,дебютант,дебютант,1,1,0,8
cagf_gold,0,ел,ел,ел,1,1,14,2
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,52,52,52,1,1,0,2
cagf_gold,0,жыл,жыл,жыл,1,1,6,3
cagf_gold,0,болды,бол,бол,1,1,31,5
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Содан,сол,содан,0,1,1,5
cagf_gold,0,кейін,кейін,кейін,1,1,19,5
cagf_gold,0,Мемлекет,мемлекет,мемлекет,1,1,11,8
cagf_gold,0,басшысының,басшы,басшысының,0,0,0,10
cagf_gold,0,жұмыс,жұмыс,жұмыс,1,1,11,5
cagf_gold,0,сапары,сапар,сапар,1,1,1,6
cagf_gold,0,Теміртау,Теміртау,теміртау,0,1,0,8
cagf_gold,0,қаласында,қала,қала,1,1,1,9
cagf_gold,0,жалғасты,жалға,жалғасты,0,0,0,8
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Біз,біз,біз,1,1,23,3
cagf_gold,0,аса,аса,аса,1,1,3,3
cagf_gold,0,маңызды,маңызды,маңызды,1,1,4,7
cagf_gold,0,кездесу,кездесу,кездесу,1,1,0,7
cagf_gold,0,өткіздік,өткіз,өткіздік,0,0,0,8
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Құдайдан,Құдай,құдай,0,1,1,8
cagf_gold,0,қорық,қорық,қорық,1,1,0,5
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,пендеден,пенде,пенде,1,1,1,8
cagf_gold,0,ұял,ұял,ұял,1,1,0,3
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,балаң,бала,балаң,0,0,0,5
cagf_gold,0,бала,бала,бала,1,1,11,4
cagf_gold,0,болсын,бол,бол,1,1,2,6
cagf_gold,0,десең,де,де,1,1,1,5
cagf_gold,0,—,—,—,1,1,84,1
cagf_gold,0,оқыт,оқыт,оқыт,1,1,0,4
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,мал,мал,мал,1,1,5,3
cagf_gold,0,аяма,ая,аяма,0,0,0,4
cagf_gold,0,!,!,!,1,1,33,1
cagf_gold,0,Екінші,екі,екінші,0,0,0,6
cagf_gold,0,павильонда,павильон,павильонда,0,1,0,10
cagf_gold,0,төрт,төрт,төрт,1,1,2,4
cagf_gold,0,қабатты,қабат,қабатты,0,1,0,7
cagf_gold,0,қонақ,қонақ,қонақ,1,1,1,5
cagf_gold,0,үй,үй,үй,1,1,2,2
cagf_gold,0,кешені,кешен,кешен,1,1,1,6
cagf_gold,0,орын,орын,орын,1,1,5,4
cagf_gold,0,тепкен,теп,тепкен,0,1,0,6
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Оларды,олар,олар,1,1,0,6
cagf_gold,0,шығарам,шығар,шығарам,0,0,0,7
cagf_gold,0,деп,де,де,1,1,35,3
cagf_gold,0,көп,көп,көп,1,1,8,3
cagf_gold,0,ақшасын,ақша,ақшас,0,1,0,7
cagf_gold,0,алды,ал,ал,1,1,8,4
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Иран,Иран,Иран,1,1,32,4
cagf_gold,0,революциясы,революция,революциясы,0,1,0,11
cagf_gold,0,(,(,(,1,1,37,1
cagf_gold,0,1905,1905,1905,1,1,1,4
cagf_gold,0,—,—,—,1,1,84,1
cagf_gold,0,11,11,11,1,1,5,2
cagf_gold,0,),),),1,1,37,1
cagf_gold,0,және,және,және,1,1,52,4
cagf_gold,0,азаматтық,азаматтық,азаматтық,1,1,0,9
cagf_gold,0,қозғалыс,қозғалыс,қозғалыс,1,1,0,8
cagf_gold,0,(,(,(,1,1,37,1
cagf_gold,0,1918,1918,1918,1,1,1,4
cagf_gold,0,—,—,—,1,1,84,1
cagf_gold,0,21,21,21,1,1,1,2
cagf_gold,0,),),),1,1,37,1
cagf_gold,0,кезінде,кез,кез,1,1,5,7
cagf_gold,0,А.,А.,А.,1,1,1,2
cagf_gold,0,Фарахани,Фарахани,Фарахани,1,1,0,8
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,М.,М.,М.,1,1,4,2
cagf_gold,0,Кермани,Кермани,Кермани,1,1,0,7
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,М.,М.,М.,1,1,4,2
cagf_gold,0,Т.,Т.,Т.,1,1,0,2
cagf_gold,0,Бехар,Бехар,Бехар,1,1,0,5
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,т.б.,т.б.,т.б.,1,1,2,4
cagf_gold,0,ақындар,ақын,ақындар,0,1,0,7
cagf_gold,0,демократиялық,демократиялық,демократиялық,1,1,1,13
cagf_gold,0,идеяның,идея,идеяның,0,1,0,7
cagf_gold,0,жыршысы,жыршы,жыршысы,0,1,0,7
cagf_gold,0,болды,бол,бол,1,1,31,5
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Нақ,нақ,нақ,1,1,0,3
cagf_gold,0,мұндайды,бұл,мұндайды,0,0,0,8
cagf_gold,0,мен,мен,мен,1,1,33,3
cagf_gold,0,әлемнің,әлем,әлемнің,0,1,0,7
cagf_gold,0,ешбір,ешбір,ешбір,1,1,0,5
cagf_gold,0,жерінен,жер,жерінен,0,1,0,7
cagf_gold,0,көрген емеспін,көр,көрген емеспін,0,0,0,14
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,—,—,—,1,1,84,1
cagf_gold,0,Бәйбішені,бәйбіше,бәйбішені,0,0,0,9
cagf_gold,0,атып,ат,ат,1,1,1,4
cagf_gold,0,кетті,кет,кет,1,1,14,5
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Ұсақ,ұсақ,ұсақ,1,1,0,4
cagf_gold,0,халықтар,халық,халықтар,0,1,0,8
cagf_gold,0,(,(,(,1,1,37,1
cagf_gold,0,ауғандар,ауған,ауғандар,0,1,0,8
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,түрікмендер,түрікмен,түрікмен,1,1,1,11
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,Әзірбайжандар,Әзірбайжан,әзірбайжан,0,1,0,13
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,күрдтер,күрд,күрд,1,1,1,7
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,армян,армян,армян,1,1,0,5
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,грузиндер,грузин,грузиндер,0,0,0,9
cagf_gold,0,),),),1,1,37,1
cagf_gold,0,орталықтың,орталық,орталық,1,1,0,10
cagf_gold,0,езгісіне,езгі,езгісіне,0,0,0,8
cagf_gold,0,қарсы,қарсы,қарсы,1,1,9,5
cagf_gold,0,жиі-жиі,жиі-жиі,жиі-жиі,1,1,0,7
cagf_gold,0,көтеріліс,көтеріліс,көтеріліс,1,1,0,9
cagf_gold,0,жасап,жаса,жаса,1,1,1,5
cagf_gold,0,тұрды,тұр,тұр,1,1,3,5
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,8,8,8,1,1,1,1
cagf_gold,0,ғасырда,ғасыр,ғасыр,1,1,8,7
cagf_gold,0,Араб,араб,араб,1,1,1,4
cagf_gold,0,халифатының,халифат,халифатының,0,1,0,11
cagf_gold,0,билеушісі,билеуші,билеушісі,0,0,0,9
cagf_gold,0,Әбу,Әбу,әбу,0,1,0,3
cagf_gold,0,әл-Аббас,әл-Аббас,әл-аббас,0,1,0,8
cagf_gold,0,әс-Саффах,әс-Саффах,әс-саффах,0,1,0,9
cagf_gold,0,халифат,халифат,халифат,1,1,0,7
cagf_gold,0,астанасын,астана,астанасын,0,1,0,9
cagf_gold,0,Бағдадқа,Бағдад,бағдадқа,0,1,0,8
cagf_gold,0,көшірді,көшір,көшірді,0,1,0,7
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Бүгінде,бүгінде,бүгінде,1,1,0,7
cagf_gold,0,оған,ол,ол,1,1,3,4
cagf_gold,0,барлық,барлық,барлық,1,1,9,6
cagf_gold,0,жағдай,жағдай,жағдай,1,1,1,6
cagf_gold,0,жасалған,жаса,жаса,1,1,2,8
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Бұл,бұл,бұл,1,1,27,3
cagf_gold,0,сені,сен,сен,1,1,3,4
cagf_gold,0,қатын,қатын,қатын,1,1,3,5
cagf_gold,0,қылады,қыл,қылады,0,1,0,6
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,-,-,-,1,1,75,1
cagf_gold,0,Құрметті,құрметті,құрметті,1,1,1,8
cagf_gold,0,Дмитрий,Дмитрий,Дмитрий,1,1,1,7
cagf_gold,0,Анатольевич,Анатольевич,Анатольевич,1,1,0,11
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,жоғары,жоғары,жоғары,1,1,3,6
cagf_gold,0,деңгейдегі,деңгей,деңгейдегі,0,1,0,10
cagf_gold,0,біздің,біз,біз,1,1,10,6
cagf_gold,0,кездесуіміз,кездес,кездесуіміз,0,0,0,11
cagf_gold,0,өте,өте,өте,1,1,4,3
cagf_gold,0,табысты,табысты,табысты,1,1,2,7
cagf_gold,0,өтуде,өту,өтуде,0,1,0,5
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Мемлекет,мемлекет,мемлекет,1,1,11,8
cagf_gold,0,басшысы,басшы,басшы,1,1,12,7
cagf_gold,0,сондай-ақ,сондай-ақ,сондай-ақ,1,1,2,9
cagf_gold,0,университеттің,университет,университеттің,0,0,0,14
cagf_gold,0,кітапханасында,кітапхана,кітапханасында,0,1,0,14
cagf_gold,0,болды,бол,бол,1,1,31,5
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Біз,біз,біз,1,1,23,3
cagf_gold,0,осы,осы,осы,1,1,23,3
cagf_gold,0,берекелі,берекелі,берекелі,1,1,0,8
cagf_gold,0,бірлігіміз,бірлік,бірлігіміз,0,0,0,10
cagf_gold,0,арқылы,арқылы,арқылы,1,1,2,6
cagf_gold,0,биік,биік,биік,1,1,0,4
cagf_gold,0,белестерді,белес,белестерді,0,0,0,10
cagf_gold,0,бағындырдық,бағындыр,бағындырдық,0,0,0,11
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Бес,бес,бес,1,1,0,3
cagf_gold,0,жылдың,жыл,жыл,1,1,13,6
cagf_gold,0,ішінде,іш,іш,1,1,4,6
cagf_gold,0,үш,үш,үш,1,1,5,2
cagf_gold,0,баласы,бала,бала,1,1,4,6
cagf_gold,0,бар,бар,бар,1,1,22,3
cagf_gold,0,еді,е,е,1,1,20,3
cagf_gold,0,:,:,:,1,1,15,1
cagf_gold,0,екеуі,екеу,екеу,1,1,3,5
cagf_gold,0,ұл,ұл,ұл,1,1,0,2
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,біреуі,біреу,біреуі,0,1,0,6
cagf_gold,0,қыз,қыз,қыз,1,1,2,3
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Республика,республика,республика,1,1,0,10
cagf_gold,0,өте,өте,өте,1,1,4,3
cagf_gold,0,зор,зор,зор,1,1,2,3
cagf_gold,0,әлеуетке,әлеует,әлеует,1,1,1,8
cagf_gold,0,ие,ие,ие,1,1,4,2
cagf_gold,0,болатын,бол,бол,1,1,4,7
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,-,-,-,1,1,75,1
cagf_gold,0,Соңғы,соңғы,соң,0,1,1,5
cagf_gold,0,30,30,30,1,1,1,2
cagf_gold,0,жылда,жыл,жыл,1,1,1,5
cagf_gold,0,Малайзия,Малайзия,малайзия,0,1,0,8
cagf_gold,0,аса,аса,аса,1,1,3,3
cagf_gold,0,жылдам,жылдам,жылдам,1,1,0,6
cagf_gold,0,дамыды,дамы,дамыды,0,1,0,6
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Бұл,бұл,бұл,1,1,27,3
cagf_gold,0,жолы,жол,жол,1,1,1,4
cagf_gold,0,үй,үй,үй,1,1,2,2
cagf_gold,0,иесі,ие,ие,1,1,1,4
cagf_gold,0,Қожанасырды,Қожанасыр,Қожанасыр,1,1,1,11
cagf_gold,0,құрметтейді,құрметте,құрметтейді,0,1,0,11
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,төрден,төр,төрден,0,0,0,6
cagf_gold,0,орын,орын,орын,1,1,5,4
cagf_gold,0,береді,бер,бер,1,1,10,6
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,ет,ет,ет,1,1,3,2
cagf_gold,0,келгенде,кел,кел,1,1,1,8
cagf_gold,0,:,:,:,1,1,15,1
cagf_gold,0,-,-,-,1,1,75,1
cagf_gold,0,Қожеке,Қожеке,Қожеке,1,1,0,6
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,алыңыз,ал,алыңыз,0,1,0,6
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,алыңыз,ал,алыңыз,0,1,0,6
cagf_gold,0,!,!,!,1,1,33,1
cagf_gold,0,-,-,-,1,1,75,1
cagf_gold,0,деп,де,де,1,1,35,3
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,қошеметтейді,қошеметте,қошеметтейді,0,0,0,12
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Сұрақтарыңызды,сұрақ,сұрақтарыңызды,0,0,0,14
cagf_gold,0,мына,мына,мына,1,1,1,4
cagf_gold,0,мекен,мекен,мекен,1,1,1,5
cagf_gold,0,-,-,-,1,1,75,1
cagf_gold,0,жайға,жай,жайға,0,1,0,5
cagf_gold,0,жолдауыңызды,жолда,жолдауыңызды,0,0,0,12
cagf_gold,0,сұраймыз,сұра,сұраймыз,0,1,0,8
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Жауын-шашынның,жауын-шашын,жауын-шашынның,0,1,0,14
cagf_gold,0,жылдық,жылдық,жылдық,1,1,0,6
cagf_gold,0,мөлш.,мөлшер,мөлш.,0,0,0,5
cagf_gold,0,500,500,500,1,1,0,3
cagf_gold,0,мм,мм,мм,1,1,2,2
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Әлде,әлде,әлде,1,1,0,4
cagf_gold,0,орыстар,орыс,орыс,1,1,1,7
cagf_gold,0,өлтіріп,өлтір,өлтір,1,1,0,7
cagf_gold,0,тастады,таста,таста,1,1,1,7
cagf_gold,0,?,?,?,1,1,77,1
cagf_gold,0,1942,1942,1942,1,1,0,4
cagf_gold,0,ж.,ж.,ж.,1,1,29,2
cagf_gold,0,29,29,29,1,1,0,2
cagf_gold,0,қаңтарда,қаңтар,қаңтарда,0,1,0,8
cagf_gold,0,Иран,Иран,Иран,1,1,32,4
cagf_gold,0,КСРО,КСРО,КСРО,1,1,3,4
cagf_gold,0,және,және,және,1,1,52,4
cagf_gold,0,Ұлыбритания,Ұлыбритания,Ұлыбритания,1,1,4,11
cagf_gold,0,мемлекеттерімен,мемлекет,мемлекеттерімен,0,1,0,15
cagf_gold,0,одақтастық,одақтастық,одақтастық,1,1,0,10
cagf_gold,0,туралы,туралы,туралы,1,1,0,6
cagf_gold,0,шартқа,шарт,шартқа,0,1,0,6
cagf_gold,0,қол,қол,қол,1,1,8,3
cagf_gold,0,қойды,қой,қой,1,1,2,5
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Әйтпесе,әйтпесе,әйтпесе,1,1,0,7
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,бір,бір,бір,1,1,31,3
cagf_gold,0,ит,ит,ит,1,1,1,2
cagf_gold,0,қазақ,қазақ,қазақ,1,1,12,5
cagf_gold,0,болып,бол,бол,1,1,29,5
cagf_gold,0,қалған,қал,қал,1,1,0,6
cagf_gold,0,соң,соң,соң,1,1,7,3
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,саған,сен,сен,1,1,1,5
cagf_gold,0,рақат,рақат,рақат,1,1,0,5
cagf_gold,0,көрсет,көрсет,көрсет,1,1,0,6
cagf_gold,0,ер,ма,ер,0,0,0,2
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,өзі,өз,өз,1,1,7,3
cagf_gold,0,рақат,рақат,рақат,1,1,0,5
cagf_gold,0,көрер,көр,көрер,0,0,0,5
cagf_gold,0,ме,ма,ме,0,1,1,2
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,яки,яки,яки,1,1,1,3
cagf_gold,0,жұртқа,жұрт,жұртқа,0,1,0,6
cagf_gold,0,рақат,рақат,рақат,1,1,0,5
cagf_gold,0,көрсет,көрсет,көрсет,1,1,0,6
cagf_gold,0,ер,ма,ер,0,0,0,2
cagf_gold,0,?,?,?,1,1,77,1
cagf_gold,0,1963,1963,1963,1,1,1,4
cagf_gold,0,ж.,ж.,ж.,1,1,29,2
cagf_gold,0,Тегеранда,Тегеран,Тегеран,1,1,2,9
cagf_gold,0,кәсіби,кәсіби,кәсіби,1,1,0,6
cagf_gold,0,актерлер,актер,актер,1,1,1,8
cagf_gold,0,дайындайтын,дайында,дайындайтын,0,0,0,11
cagf_gold,0,драм.,драм.,драм.,1,1,0,5
cagf_gold,0,студия,студия,студия,1,1,0,6
cagf_gold,0,ашылды,аш,аш,1,1,4,6
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,«,«,«,1,1,17,1
cagf_gold,0,бала,бала,бала,1,1,11,4
cagf_gold,0,лы,лы,лы,1,1,5,2
cagf_gold,0,болсам,бол,болсам,0,1,0,6
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,әдемі,әдемі,әдем,0,1,0,5
cagf_gold,0,өмірім,өмір,өмірім,0,0,0,6
cagf_gold,0,бұз,бұз,бұз,1,1,0,3
cagf_gold,0,ау,ау,ау,1,1,2,2
cagf_gold,0,»,»,»,1,1,16,1
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,–,–,–,1,1,29,1
cagf_gold,0,деп,де,де,1,1,35,3
cagf_gold,0,ойлайтын,ойла,ойлайтын,0,1,0,8
cagf_gold,0,еді,е,е,1,1,20,3
cagf_gold,0,Шолпан,Шолпан,Шолпан,1,1,7,6
cagf_gold,0,...,...,...,1,1,11,3
cagf_gold,0,Таулы,таулы,таулы,1,1,0,5
cagf_gold,0,аудандарда,аудан,аудандарда,0,0,0,10
cagf_gold,0,көптеген,көптеген,көптеген,1,1,2,8
cagf_gold,0,көлдер,көл,көлдер,0,0,0,6
cagf_gold,0,кездеседі,кездес,кездес,1,1,1,9
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,Орыстар,орыс,орыс,1,1,0,7
cagf_gold,0,тұра,тұр,тұр,1,1,2,4
cagf_gold,0,ұмтылды,ұмтыл,ұмтыл,1,1,0,7
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,—,—,—,1,1,84,1
cagf_gold,0,Қандай,қандай,қандай,1,1,2,6
cagf_gold,0,қонақ,қонақ,қонақ,1,1,1,5
cagf_gold,0,?,?,?,1,1,77,1
cagf_gold,0,Осы,осы,осы,1,1,13,3
cagf_gold,0,орайда,орай,орай,1,1,2,6
cagf_gold,0,",",",",",",1,1,448,1
cagf_gold,0,патриотизм,патриотизм,патриотизм,1,1,0,10
cagf_gold,0,табысқа,табыс,табыс,1,1,0,7
cagf_gold,0,жетелеуші,жетеле,жетелеуші,0,0,0,9
cagf_gold,0,қасиеттердің,қасиет,қасиеттердің,0,1,0,12
cagf_gold,0,бірі,бір,бір,1,1,8,4
cagf_gold,0,болып,бол,бол,1,1,29,5
cagf_gold,0,табылады,тап,тап,1,1,5,8
cagf_gold,0,.,.,.,1,1,764,1
cagf_gold,0,1914,1914,1914,1,1,0,4
cagf_gold,0,жылы,жыл,жыл,1,1,13,4
cagf_gold,0,Қазақстанның,Қазақстан,Қазақстан,1,1,6,12
cagf_gold,0,Ресей,Ресей,Ресей,1,1,2,5
